song identifier, likelihood_art, likelihood_pop, likelihood_tradition, likely_type, was_art, was_pop, was_tradition, was_type
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).Remind Her Who The Enemy Is.wav,0.09083811193704605,0.8797088861465454,0.0294529777020216,1,1,0,0,0
cache/2015.Pentatonix.PTX.Radioactive.wav,0.1468229442834854,0.7507307529449463,0.1024463027715683,1,1,0,0,1
cache/2015.Angus & Julia Stone.Angus & Julia Stone: The Remixes.A Heartbreak (Odesza Remix).wav,0.07231991738080978,0.8902332186698914,0.037446871399879456,1,1,0,0,1
cache/2016.Tom Petty.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].I Won't Back Down.wav,0.16169679164886475,0.7712250351905823,0.06707814335823059,1,1,0,0,1
cache/2009.Breaking Benjamin.Dear Agony.I Will Not Bow.wav,0.15516172349452972,0.7435622811317444,0.1012759879231453,1,1,0,0,1
cache/2014.Pentatonix.PTX, Vol. III.Papaoutai.wav,0.06921529769897461,0.8234386444091797,0.1073460578918457,1,1,0,0,1
cache/2016.Tall Heights.Man of Stone.The Running of the Bulls.wav,0.08162786066532135,0.8963276147842407,0.022044526413083076,1,1,0,0,2
cache/2001.Enrique Iglesias.Escape.I Will Survive.wav,0.0660250261425972,0.8162287473678589,0.11774623394012451,1,1,0,0,2
cache/2000.Coldplay.Live 2003.I'll See You Soon.wav,0.12932062149047852,0.6955782175064087,0.175101175904274,1,1,0,0,1
cache/2016.Anya Marina.Paper Plane.Snowflake.wav,0.1276783049106598,0.8183770179748535,0.05394464731216431,1,1,0,0,2
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.Dream Child (A Christmas Dream).wav,0.09425970911979675,0.8716363310813904,0.03410397097468376,1,1,0,0,2
cache/2014.Carbon Leaf.Indian Summer Revisited.This Is My Song!.wav,0.031629376113414764,0.9505991339683533,0.017771508544683456,1,1,0,0,1
cache/2016.OMEA All-State Choir 2012-2013.2013 OMEA.Sing Unto God.wav,0.42202818393707275,0.5149742364883423,0.06299760937690735,1,1,0,0,0
cache/2014.Fences.Lesser Oceans.Temple Dreaming.wav,0.07029449939727783,0.9064426422119141,0.023262860253453255,1,1,0,0,1
cache/2005.Panic! at the Disco.A Fever You Can't Sweat Out.I Write Sins Not Tragedies.wav,0.08829749375581741,0.8879214525222778,0.023781051859259605,1,1,0,0,1
cache/2014.The Neighbourhood.#000000 & #Ffffff.H8M4CH1N3 Feat. Danny Brown.wav,0.054084841161966324,0.9054684638977051,0.0404466949403286,1,1,0,0,1
cache/2009.Metric.Fantasies.Gimme Sympathy.wav,0.09741425514221191,0.8242247104644775,0.07836102694272995,1,1,0,0,1
cache/2001.Bond.Born.Oceanic.wav,0.04282708093523979,0.8975610733032227,0.05961182340979576,1,1,0,0,1
cache/2016.M83.Junk.Do It, Try It.wav,0.03843827173113823,0.8837146162986755,0.07784708589315414,1,1,0,0,1
cache/2015.Vitamin String Quartet.The Geek Wedding Collection.Island in the Sun.wav,0.1520000547170639,0.6992470026016235,0.14875295758247375,1,1,0,0,1
cache/2016.Tall Heights.Rafters.Rafters.wav,0.08109845966100693,0.8781207799911499,0.04078078269958496,1,1,0,0,2
cache/2015.Amber Run.5AM (Deluxe) WEB.I Found.wav,0.048474088311195374,0.8765804171562195,0.07494550943374634,1,1,0,0,1
cache/2014.Linfield College Concert Choir.Christmas at Linfield.God Rest Ye Merry Gentlemen.wav,0.11158783733844757,0.6194462776184082,0.2689659297466278,1,1,0,0,2
cache/2014.The Neighbourhood.#000000 & #Ffffff.Warm Feat. Raury.wav,0.09730592370033264,0.7992035150527954,0.10349054634571075,1,1,0,0,1
cache/2014.Have Mercy.A Place Of Our Own.Spacecrafts.wav,0.1291467845439911,0.812550961971283,0.05830226093530655,1,1,0,0,1
cache/2015.Dawn And Hawkes.Golden Heart EP + Yours and Mine Preview.Polar Bears.wav,0.0631406232714653,0.864598274230957,0.07226110994815826,1,1,0,0,2
cache/2012.Imagine Dragons.Continued Silence EP.It's Time - Double.wav,0.07113642245531082,0.8184338212013245,0.11042976379394531,1,1,0,0,1
cache/2014.Tarwater.Adrift.Homology Myself.wav,0.2550628185272217,0.6465814709663391,0.09835571050643921,1,1,0,0,1
cache/2014.Modest Mouse.Too Many Fiestas For Rueben.Too Many Fiestas For Rueben.wav,0.10357434302568436,0.8724126219749451,0.024013003334403038,1,1,0,0,1
cache/2015.Hinkstep.My Forest Queen.Dream Again.wav,0.05310843512415886,0.8777115345001221,0.06918003410100937,1,1,0,0,0
cache/2015.Brian Tyler.Avengers: Age of Ultron.Breaking and Entering.wav,0.1055096983909607,0.8198726773262024,0.0746176540851593,1,1,0,0,0
cache/2014.The Who.Who's Next (Deluxe Edition).Won't Get Fooled Again (New York Record Plant Session).wav,0.023693948984146118,0.9357497692108154,0.040556296706199646,1,1,0,0,1
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Thief.wav,0.11899691820144653,0.7755423784255981,0.10546071827411652,1,1,0,0,1
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.The Snow Came Down.wav,0.07731166481971741,0.7220175266265869,0.2006707787513733,1,1,0,0,2
cache/2002.Death Cab For Cutie.You Can Play These Songs With Chords.New Candles.wav,0.2459777295589447,0.6535397171974182,0.10048255324363708,1,1,0,0,1
cache/2015.Death Cab For Cutie.Kintsugi.Binary Sea.wav,0.0822768583893776,0.8649829030036926,0.05274023488163948,1,1,0,0,1
cache/2015.Vitamin String Quartet.The Geek Wedding Collection.The Lord of The Rings. Fellowship of the Rings - Concerning Hobbits.wav,0.14309492707252502,0.7011206746101379,0.15578439831733704,1,1,0,0,1
cache/2016.Korusho.Kongregate.Info Storm.wav,0.1054028570652008,0.8488373756408691,0.045759767293930054,1,1,0,0,1
cache/2014.The Who.Who's Next (Deluxe Edition).Getting In Tune (New York Record Plant Session).wav,0.07290004193782806,0.8507299423217773,0.07637003809213638,1,1,0,0,1
cache/2016.Anya Marina.Paper Plane.My Mama Said It.wav,0.07407119125127792,0.8716140985488892,0.05431470274925232,1,1,0,0,2
cache/2014.Linfield College Concert Choir.Christmas at Linfield.Silver Bells.wav,0.09277007728815079,0.6816889047622681,0.22554099559783936,1,1,0,0,2
cache/2015.Nils Frahm.Screws Reworked.La (Sebastian Freij Rework).wav,0.13294215500354767,0.7837949395179749,0.08326292037963867,1,1,0,0,1
cache/2010.Linkin Park.A Thousand Suns.Blackout.wav,0.056812286376953125,0.8822677731513977,0.06091994419693947,1,1,0,0,1
cache/2015.Vallis Alps.unknown.Thru.wav,0.07905348390340805,0.8620920181274414,0.05885448679327965,1,1,0,0,1
cache/2003.Muse.Absolution.Thoughts of a Dying Atheist.wav,0.0998525395989418,0.8293803930282593,0.07076708972454071,1,1,0,0,1
cache/2014.Milky Chance.Sadnecessary.Flashed Junk Mind.wav,0.09102585166692734,0.7671804428100586,0.14179371297359467,1,1,0,0,1
cache/2016.Ruth Koleva.R U T H.Turn This Around.wav,0.10987573117017746,0.8386422991752625,0.05148199573159218,1,1,0,0,1
cache/2005.Panic! at the Disco.A Fever You Can't Sweat Out.Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off.wav,0.11549405008554459,0.8272066712379456,0.057299256324768066,1,1,0,0,1
cache/2003.Snow Patrol.Final Straw.Chocolate.wav,0.049711186438798904,0.9065151810646057,0.04377363994717598,1,1,0,0,1
cache/2015.Pentatonix, The Filharmonic, The Cantasticos, The Singboks, Penn Masala.Pitch Perfect 2.Any Way You Want It (World Championship Medley).wav,0.1422797292470932,0.7594521641731262,0.09826809167861938,1,1,0,0,0
cache/2015.Death Cab For Cutie.Kintsugi.Little Wanderer.wav,0.10841278731822968,0.8377537131309509,0.0538334958255291,1,1,0,0,1
cache/2007.Carrie Underwood.Carnival Ride.Flat On The Floor.wav,0.16437214612960815,0.7804617881774902,0.05516606196761131,1,1,0,0,2
cache/2010.Linkin Park.A Thousand Suns.The Messenger.wav,0.05575393885374069,0.8773950934410095,0.06685096025466919,1,1,0,0,1
cache/2002.Coldplay.A Rush of Blood to the Head.Clocks.wav,0.051006678491830826,0.9196557402610779,0.029337553307414055,1,1,0,0,1
cache/2014.Have Mercy.A Place Of Our Own.Nails And Teeth In Pavement.wav,0.11676790565252304,0.761234700679779,0.12199736386537552,1,1,0,0,1
cache/1994.The London Symphony Orchestra.The Performs Sting.Moon over Bourbon Street.wav,0.09110377728939056,0.8746613264083862,0.034234870225191116,1,1,0,0,1
cache/2010.Tyler Stenson.Bittersweet Parade.Push That River.wav,0.10799629986286163,0.8243023753166199,0.06770133227109909,1,1,0,0,2
cache/2015.Das Sound Machine, Tone Hangers, The Barden Bellas, Green Bay Packers, The Treblemakers.Pitch Perfect 2.Riff Off.wav,0.033063795417547226,0.9262120127677917,0.04072418063879013,1,1,0,0,0
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.The World That She Sees.wav,0.05509554594755173,0.8682270050048828,0.07667744904756546,1,1,0,0,2
cache/2015.Brian Tyler.Avengers: Age of Ultron.The Mission.wav,0.03964434564113617,0.9361906051635742,0.024165064096450806,1,1,0,0,0
cache/2016.Matthew Mayfield.Wild Eyes Unplugged EP.Quiet Lies.wav,0.08114869892597198,0.80901700258255,0.10983431339263916,1,1,0,0,2
cache/2016.Lane 8.Rise (Remixed).Loving You feat. Lulu James (Kiwi Remix).wav,0.1521783173084259,0.7493756413459778,0.09844604134559631,1,1,0,0,1
cache/1999.Enrique Iglesias.Enrique Disc 1.Mas Es Amar.wav,0.12062951177358627,0.8078807592391968,0.07148970663547516,1,1,0,0,2
cache/2014.AJR.I`m Ready EP.Buy You A Rose.wav,0.07730226963758469,0.6768837571144104,0.24581396579742432,1,1,0,0,1
cache/2016.Toto.Toto IV.Africa.wav,0.02654145658016205,0.956892728805542,0.016565827652812004,1,1,0,0,1
cache/2013.Gregory Alan Isakov.The Weatherman.All Shades of Blue.wav,0.09192293137311935,0.8449295163154602,0.06314752995967865,1,1,0,0,2
cache/2016.Eels.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Beautiful Freak.wav,0.14743126928806305,0.7850311398506165,0.0675375685095787,1,1,0,0,1
cache/2015.Nils Frahm.Screws Reworked.Fa (Fred Yaddaden Rework).wav,0.05145801603794098,0.8508255481719971,0.09771641343832016,1,1,0,0,1
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Believe - Live.wav,0.030095228925347328,0.9495002031326294,0.020404594019055367,1,1,0,0,1
cache/2009.Train.Save Me, San Francisco.Marry Me.wav,0.03703891858458519,0.8931035399436951,0.06985755264759064,1,1,0,0,1
cache/2014.The Who.Who's Next (Deluxe Edition).Love Ain't for Keeping (New York Record Plant Session).wav,0.046404410153627396,0.9312911629676819,0.022304432466626167,1,1,0,0,1
cache/2014.La Roux.Trouble in Paradise.Silent Partner.wav,0.0406004972755909,0.9250404238700867,0.034359078854322433,1,1,0,0,1
cache/2015.Angus & Julia Stone.Spotify Sessions.Stay With Me.wav,0.0951249822974205,0.8383917808532715,0.0664832592010498,1,1,0,0,1
cache/2010.Linkin Park.A Thousand Suns.The Catalyst.wav,0.15967203676700592,0.7916989326477051,0.04862906038761139,1,1,0,0,1
cache/2012.Pentatonix.PTX vol 1.Show You How to Love.wav,0.05018516257405281,0.8565946817398071,0.09322013705968857,1,1,0,0,1
cache/2016.unknown.2013 OMEA.The Ground - Ola Gjeilo.wav,0.04183409735560417,0.8958272933959961,0.06233860179781914,1,1,0,0,0
cache/2015.Vitamin String Quartet.VSQ Performs the Hits of 2014 Vol. 3.Habits (Stay High) [String Quartet Tribute to Tove Lo].wav,0.10000157356262207,0.8669854402542114,0.033012982457876205,1,1,0,0,1
cache/2014.Tunturia.Halls Of Sky.Halls of Sky.wav,0.03840305283665657,0.8600112795829773,0.10158568620681763,1,1,0,0,1
cache/2014.The Who.Who's Next (Deluxe Edition).Getting In Tune.wav,0.1383313685655594,0.8310253024101257,0.030643342062830925,1,1,0,0,1
cache/2015.Zeke Duhon.Zeke Duhon.Best Mistake.wav,0.029245451092720032,0.9271325469017029,0.043622005730867386,1,1,0,0,2
cache/2014.Milky Chance.Sadnecessary.Indigo.wav,0.024303534999489784,0.9460129737854004,0.029683509841561317,1,1,0,0,1
cache/2014.Little Boots.Business Pleasure - EP.Business Pleasure.wav,0.10217387974262238,0.8544881343841553,0.04333800822496414,1,1,0,0,1
cache/2009.Super Mash Bros..All About The Scrilions.Jaein Off On My Day Off.wav,0.12414499372243881,0.8526362776756287,0.023218724876642227,1,1,0,0,1
cache/2016.Anya Marina.Paper Plane.Ordinary Dude (feat. Eric Hutchinson).wav,0.19178645312786102,0.7204616665840149,0.08775186538696289,1,1,0,0,2
cache/2016.PLGRMS.NOON  193.Fools And Their Gold.wav,0.09068597108125687,0.8202895522117615,0.08902447670698166,1,1,0,0,1
cache/2014.Kerretta.Pirohia.Iron Hail.wav,0.09658799320459366,0.8689264059066772,0.0344855897128582,1,1,0,0,0
cache/2015.Breaking Benjamin.Dark Before Dawn.Bury Me Alive.wav,0.13555189967155457,0.816811203956604,0.04763692617416382,1,1,0,0,1
cache/2016.Two Door Cinema Club.The Remixes Vol. 1.What You Know (E-603 Remix).wav,0.1228911504149437,0.8011580109596252,0.07595080882310867,1,1,0,0,1
cache/2015.Of Monsters And Men.Beneath The Skin.We Sink [explicit].wav,0.06640741974115372,0.8879534006118774,0.045639168471097946,1,1,0,0,1
cache/2014.Carbon Leaf.Indian Summer Revisited.What About Everything.wav,0.031057894229888916,0.958288848400116,0.010653269477188587,1,1,0,0,1
cache/2015.Danny Elfman.Avengers: Age of Ultron.It Begins.wav,0.14598791301250458,0.7454530596733093,0.1085590198636055,1,1,0,0,0
cache/2016.The Dunwells.Light Up The Sky.Never Too Late.wav,0.14826494455337524,0.7672268748283386,0.08450815826654434,1,1,0,0,1
cache/2015.Interpol.Spotify Sessions.Take You On A Cruise.wav,0.18705636262893677,0.7634686231613159,0.04947503283619881,1,1,0,0,1
cache/2015.Angus & Julia Stone.Angus & Julia Stone: The Remixes.A Heartbreak (Active Child Remix).wav,0.11501374840736389,0.8126180768013,0.07236815243959427,1,1,0,0,1
cache/2005.Panic! at the Disco.A Fever You Can't Sweat Out.The Only Difference Between Martyrdom and Suicide Is Press Coverage.wav,0.11686898022890091,0.7994657754898071,0.08366525918245316,1,1,0,0,1
cache/2016.Tall Heights.Man of Stone.Controlled Burn.wav,0.05601093918085098,0.9140971899032593,0.02989189140498638,1,1,0,0,2
cache/2006.Pink.I'm Not Dead.U + Ur Hand.wav,0.033978622406721115,0.9022486209869385,0.06377274543046951,1,1,0,0,1
cache/2015.Three Days Grace.Human.Human Race.wav,0.03742721676826477,0.8943454027175903,0.0682273581624031,1,1,0,0,1
cache/2000.Five for Fighting.America Town.Superman (It's Not Easy).wav,0.1030614823102951,0.8592860698699951,0.03765247389674187,1,1,0,0,1
cache/2015.Three Days Grace.Human.Painkiller.wav,0.1988404244184494,0.6299305558204651,0.1712290346622467,1,1,0,0,1
cache/2014.Palace.Lost In The Night (EP).Bitter.wav,0.0454324334859848,0.9035581350326538,0.05100942403078079,1,1,0,0,1
cache/2014.Avicii.The Days  Nights WEB.The Days.wav,0.0446784570813179,0.9073236584663391,0.04799789562821388,1,1,0,0,1
cache/2014.So Cow.The Long Con.Vigilanti Cura.wav,0.01786993443965912,0.9595289826393127,0.022601095959544182,1,1,0,0,1
cache/2002.Coldplay.A Rush of Blood to the Head.In My Place.wav,0.18333172798156738,0.6474767327308655,0.16919156908988953,1,1,0,0,1
cache/2007.Superchick.Beauty From Pain 1.1.Stand In The Rain.wav,0.06089435890316963,0.8381559252738953,0.1009497120976448,1,1,0,0,1
cache/2014.Tarwater.Adrift.They Told Me in the Alley.wav,0.1310720443725586,0.7310129404067993,0.1379149854183197,1,1,0,0,1
cache/2013.Kodaline.In A Perfect World.Big Bad World.wav,0.20033028721809387,0.6453557014465332,0.15431401133537292,1,1,0,0,1
cache/2005.Coldplay.X&Y.Talk.wav,0.05274498462677002,0.8891240358352661,0.05813097581267357,1,1,0,0,1
cache/2015.The Best Pessimist.The Half-World.It's Only Words.wav,0.13796158134937286,0.7520439624786377,0.10999447852373123,1,1,0,0,0
cache/2015.Pen Pals.Gold.Away.wav,0.038624655455350876,0.9350296258926392,0.026345692574977875,1,1,0,0,2
cache/2016.Tender.NOON  160.Bleed.wav,0.07221890985965729,0.865271806716919,0.06250929087400436,1,1,0,0,1
cache/2003.José González.Veneer.Heartbeats.wav,0.09480087459087372,0.825890302658081,0.07930881530046463,1,1,0,0,1
cache/2014.Fences.Lesser Oceans.Lesser Oceans.wav,0.0882638692855835,0.8403992056846619,0.07133693248033524,1,1,0,0,1
cache/2005.Nickelback.All the Right Reasons.If Everyone Cared.wav,0.06476105004549026,0.7130162119865417,0.2222227156162262,1,1,0,0,1
cache/2014.Linkin Park.Final Masquerade CDS.Until It's Gone (Live at Rock Am Ring).wav,0.10559158772230148,0.7462925910949707,0.1481158286333084,1,1,0,0,1
cache/2014.Joseph Haydn.MUSC233 Exam 3.String Quartet in E-flat Major, Op. 33, No. 2 (The Joke), Hob. III:38: Second movement, Scherzo: Allegro.wav,0.16596344113349915,0.752375066280365,0.08166151493787766,1,1,0,0,0
cache/2014.The Decemberists.What a Terrible World, What a Beautiful World.The Singer Addresses His Audience.wav,0.11117571592330933,0.8264902234077454,0.0623340867459774,1,1,0,0,1
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Arrival.wav,0.16382603347301483,0.7644396424293518,0.07173432409763336,1,1,0,0,0
cache/2015.Marina and The Diamonds.FROOT.Savages.wav,0.07266583293676376,0.901786744594574,0.02554742991924286,1,1,0,0,1
cache/2003.Death Cab For Cutie.Transatlanticism.The New Year.wav,0.05268196016550064,0.8932642340660095,0.05405380204319954,1,1,0,0,1
cache/2015.Howie Day.Lanterns.Lanterns.wav,0.0716501772403717,0.8686116337776184,0.059738170355558395,1,1,0,0,2
cache/2016.Ruth Koleva.R U T H.Clarity.wav,0.04822538048028946,0.8867886066436768,0.0649859830737114,1,1,0,0,1
cache/2013.OK Go.Twelve Months of OK Go.Get Over It (Elevator Version).wav,0.12620337307453156,0.7503912448883057,0.12340536713600159,1,1,0,0,1
cache/2015.Angus & Julia Stone.Angus & Julia Stone: The Remixes.Grizzly Bear (Thom from Alt-J Remix).wav,0.09549682587385178,0.8706508874893188,0.03385226055979729,1,1,0,0,1
cache/2014.Foo Fighters.Sonic Highways.Congregation.wav,0.19084486365318298,0.6438993811607361,0.16525574028491974,1,1,0,0,1
cache/2015.Lowland Hum.Native Air.Eden (Part One).wav,0.10519243776798248,0.8457695841789246,0.04903797805309296,1,1,0,0,2
cache/2014.AJR.I`m Ready EP.AfterHours.wav,0.02921478822827339,0.9333232045173645,0.03746198117733002,1,1,0,0,1
cache/2015.Of Monsters And Men.Beneath The Skin.I Of The Storm (Alex Somers Remix).wav,0.11139009892940521,0.7810444831848145,0.10756540298461914,1,1,0,0,1
cache/1994.Bon Jovi.Cross Road.You Give Love a Bad Name.wav,0.2486376017332077,0.5874006152153015,0.16396178305149078,1,1,0,0,1
cache/2014.The Neighbourhood.#000000 & #Ffffff.U&I.wav,0.10752870887517929,0.8691092133522034,0.023362072184681892,1,1,0,0,1
cache/2016.2CELLOS(SULIC & HAUSER).Celloverse (Japan Version).The Trooper (Overture).wav,0.1498163640499115,0.7675784230232239,0.08260522782802582,1,1,0,0,0
cache/2016.Lane 8.Rise (Remixed).Undercover feat. Matthew Dear (Yotto Remix).wav,0.2989580035209656,0.5425910353660583,0.15845097601413727,1,1,0,0,1
cache/2015.They Might Be Giants.Glean.Unpronounceable.wav,0.09889824688434601,0.7858741879463196,0.11522755026817322,1,1,0,0,1
cache/2014.Lower Than Atlantis.Lower Than Atlantis (Deluxe).Stays the Same.wav,0.06369157880544662,0.8297658562660217,0.10654258728027344,1,1,0,0,1
cache/2016.Fhin.NOON  179.But Now A Warm Feel Is Running.wav,0.08044947683811188,0.9004198312759399,0.019130680710077286,1,1,0,0,1
cache/2010.Binärpilot.Nordland.aXXo.wav,0.060378506779670715,0.8621506690979004,0.07747085392475128,1,1,0,0,1
cache/2016.TOURIST.NOON  182.Run.wav,0.054588254541158676,0.9106892943382263,0.034722477197647095,1,1,0,0,1
cache/2015.IAMX.Metanoia.Happiness.wav,0.19461284577846527,0.6157056093215942,0.1896815150976181,1,1,0,0,1
cache/2014.Pomplamoose.Season 2.Lorde 2Pac Beck Mashup.wav,0.12377168238162994,0.8049306869506836,0.07129763811826706,1,1,0,0,1
cache/2015.Angus & Julia Stone.Angus & Julia Stone: The Remixes.A Heartbreak (Ten Ven Remix).wav,0.0715102106332779,0.8355749845504761,0.09291478246450424,1,1,0,0,1
cache/2014.Tinashé.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).The Leap.wav,0.05707208067178726,0.8953691720962524,0.04755871742963791,1,1,0,0,0
cache/2016.Andrew McMahon in the Wilderness.Andrew McMahon in the Wilderness.Maps For the Getaway.wav,0.07698146253824234,0.8786534667015076,0.04436509311199188,1,1,0,0,1
cache/2014.Tarwater.Adrift.Ray.wav,0.09199504554271698,0.8356054425239563,0.07239948213100433,1,1,0,0,1
